,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,Day_Perc_Change,Trend,14_day_MA,14_day_STD,Upper Band,Lower Band
2017-05-15,TCS,EQ,2360.65,2375.1,2377.95,2341.6,2368.0,2365.1,2352.6,908802,2138043383.0,30047,712450,78.39,2017,5,0.0,Slight or No Change,,,,
2017-05-16,TCS,EQ,2365.1,2380.0,2435.0,2373.45,2425.1,2429.15,2410.26,1800513,4339703206.25,58476,1167534,64.84,2017,5,2.7081307344298367,Positive,,,,
2017-05-17,TCS,EQ,2429.15,2433.5,2460.75,2423.0,2450.0,2455.35,2443.31,1438099,3513728629.8,86412,1031752,71.74,2017,5,1.0785665767861108,Positive,,,,
2017-05-18,TCS,EQ,2455.35,2450.0,2572.0,2442.25,2525.0,2536.2,2525.78,2569297,6489478324.85,111566,1135613,44.2,2017,5,3.2928095790824012,Among top gainers,,,,
2017-05-19,TCS,EQ,2536.2,2536.2,2540.55,2486.0,2503.85,2507.15,2506.58,893022,2238429862.6,63112,517461,57.94,2017,5,-1.1454143994952926,Negative,,,,
2017-05-22,TCS,EQ,2507.15,2510.0,2553.75,2510.0,2535.0,2531.35,2530.69,831970,2105461143.45,53261,509741,61.27,2017,5,0.965239415272312,Slight positive,,,,
2017-05-23,TCS,EQ,2531.35,2533.2,2564.15,2514.0,2523.7,2521.7,2530.49,1374298,3477645339.05,88749,995551,72.44,2017,5,-0.3812195073774949,Slight or No Change,,,,
2017-05-24,TCS,EQ,2521.7,2534.8,2570.0,2529.65,2567.1,2559.15,2545.01,1267274,3225227837.35,58716,918505,72.48,2017,5,1.4851092516952935,Positive,,,,
2017-05-25,TCS,EQ,2559.15,2577.0,2637.55,2568.0,2615.05,2624.6,2605.4,2047047,5333377224.3,87147,1180439,57.67,2017,5,2.5574897915323413,Positive,,,,
2017-05-26,TCS,EQ,2624.6,2625.0,2626.85,2564.65,2570.05,2578.25,2593.0,681275,1766542910.7,32170,390827,57.37,2017,5,-1.765983387944825,Negative,,,,
2017-05-29,TCS,EQ,2578.25,2579.0,2596.5,2564.0,2572.0,2572.85,2577.65,874645,2254524743.95,41767,635375,72.64,2017,5,-0.20944439057500874,Slight or No Change,,,,
2017-05-30,TCS,EQ,2572.85,2560.0,2575.95,2525.0,2548.2,2551.1,2554.74,463817,1184932112.45,26766,246206,53.08,2017,5,-0.8453660337757741,Slight negative,,,,
2017-05-31,TCS,EQ,2551.1,2533.0,2572.5,2528.0,2539.95,2546.6,2549.69,1251365,3190589291.1,103176,925467,73.96,2017,5,-0.17639449649170524,Slight or No Change,,,,
2017-06-01,TCS,EQ,2546.6,2530.0,2564.0,2530.0,2553.0,2553.6,2552.85,540032,1378618493.35,38315,370004,68.52,2017,6,0.2748763056624526,Slight or No Change,2523.7249999999995,66.94209251285785,2657.6091850257153,2389.8408149742836
2017-06-02,TCS,EQ,2553.6,2556.25,2591.85,2552.5,2560.0,2564.9,2568.84,677824,1741220234.05,43736,511928,75.53,2017,6,0.4425125313283207,Slight or No Change,2537.996428571428,49.565983466819205,2637.1283955050667,2438.8644616377896
2017-06-05,TCS,EQ,2564.9,2565.0,2619.9,2560.15,2616.0,2603.95,2577.2,750094,1933140402.5,39041,490594,65.4,2017,6,1.5224765098054371,Positive,2550.482142857142,41.378230095355896,2633.238603047854,2467.72568266643
2017-06-06,TCS,EQ,2603.95,2631.0,2708.95,2630.0,2705.0,2696.0,2693.18,2973360,8007780799.0,132494,1888281,63.51,2017,6,3.5350141131742285,Among top gainers,2567.6714285714284,48.23561847960416,2664.142665530637,2471.20019161222
2017-06-07,TCS,EQ,2696.0,2697.0,2700.0,2576.55,2613.95,2615.25,2624.95,2463888,6467588528.8,109104,1265805,51.37,2017,6,-2.995178041543023,Negative,2573.317857142857,48.89053159529327,2671.0989203334434,2475.5367939522707
2017-06-08,TCS,EQ,2615.25,2598.0,2604.95,2515.5,2520.0,2521.6,2543.44,1665357,4235730503.25,80468,678314,40.73,2017,6,-3.580919606156208,Among top losers,2574.3499999999995,47.519493975550155,2669.3889879511,2479.311012048899
2017-06-09,TCS,EQ,2521.6,2520.0,2547.4,2486.0,2518.6,2507.0,2513.28,1574017,3955950265.4,83931,599286,38.07,2017,6,-0.5789974619289318,Slight negative,2572.610714285714,49.61389452784191,2671.838503341398,2473.38292523003
2017-06-12,TCS,EQ,2507.0,2497.0,2512.9,2470.4,2484.9,2487.2,2487.48,813253,2022948074.3,44849,306655,37.71,2017,6,-0.7897885919425641,Slight negative,2570.1464285714283,53.07329643008888,2676.293021431606,2463.9998357112504
2017-06-13,TCS,EQ,2487.2,2465.0,2481.1,2447.0,2450.0,2451.55,2464.89,587707,1448635342.35,52410,268108,45.62,2017,6,-1.4333386941138504,Negative,2562.460714285714,61.85297759940208,2686.166669484518,2438.75475908691
2017-06-14,TCS,EQ,2451.55,2455.0,2476.0,2455.0,2465.4,2470.2,2469.41,744571,1838650964.0,42987,456486,61.31,2017,6,0.7607432032795458,Slight positive,2551.4321428571425,63.65968295174375,2678.75150876063,2424.112776953655
2017-06-15,TCS,EQ,2470.2,2469.0,2469.7,2405.0,2410.0,2411.2,2427.94,1498599,3638509043.15,65157,1140716,76.12,2017,6,-2.3884705691846864,Negative,2539.4999999999995,73.18880221202436,2685.877604424048,2393.122395575951
2017-06-16,TCS,EQ,2411.2,2414.95,2435.0,2386.5,2395.0,2399.7,2402.96,1225213,2944142144.4,72001,709697,57.92,2017,6,-0.4769409422694104,Slight or No Change,2527.1321428571423,81.30007712916905,2689.7322971154804,2364.531988598804
2017-06-19,TCS,EQ,2399.7,2416.9,2446.35,2405.15,2432.0,2431.7,2430.5,822371,1998776222.2,53034,493678,60.03,2017,6,1.3335000208359429,Positive,2518.603571428571,84.78055715126648,2688.164685731104,2349.042457126038
2017-06-20,TCS,EQ,2431.7,2431.0,2449.0,2380.3,2443.6,2445.0,2427.14,835479,2027828499.2,56385,443227,53.05,2017,6,0.5469424682321034,Slight positive,2511.346428571428,86.53012695517762,2684.4066824817833,2338.286174661073
2017-06-21,TCS,EQ,2445.0,2440.0,2442.15,2397.2,2406.75,2406.3,2412.24,828909,1999530130.0,60134,488457,58.93,2017,6,-1.582822085889568,Negative,2500.825,89.88736488174884,2680.5997297634976,2321.050270236502
2017-06-22,TCS,EQ,2406.3,2409.0,2431.0,2385.0,2391.45,2394.85,2403.02,2887941,6939787421.1,51314,2442403,84.57,2017,6,-0.4758342683788497,Slight or No Change,2488.678571428571,92.02683286429559,2672.732237157162,2304.62490569998
2017-06-23,TCS,EQ,2394.85,2399.4,2413.95,2354.0,2359.8,2361.7,2388.78,712378,1701711236.3,52090,347676,48.8,2017,6,-1.384220306073458,Negative,2471.3749999999995,91.45846419592297,2654.2919283918454,2288.4580716081537
2017-06-27,TCS,EQ,2361.7,2350.6,2384.7,2331.6,2348.0,2342.85,2357.33,987165,2327075044.5,61242,613618,62.16,2017,6,-0.7981538722106941,Slight negative,2446.149999999999,71.19557840635436,2588.541156812708,2303.7588431872905
2017-06-28,TCS,EQ,2342.85,2349.9,2358.0,2335.0,2346.25,2350.05,2345.89,894863,2099251693.65,46724,653390,73.02,2017,6,0.3073180101158979,Slight or No Change,2427.2071428571426,56.50819497118139,2540.2235327995054,2314.1907529147798
2017-06-29,TCS,EQ,2350.05,2359.0,2372.05,2323.1,2328.95,2333.25,2342.52,1235913,2895151088.6,41555,909603,73.6,2017,6,-0.7148784068424119,Slight negative,2413.753571428571,54.69864456303196,2523.150860554635,2304.3562823025068
2017-06-30,TCS,EQ,2333.25,2324.4,2377.0,2323.1,2361.0,2362.35,2361.01,876924,2070428287.85,45339,543014,61.92,2017,6,1.2471873995499871,Positive,2403.4214285714284,49.10595183370796,2501.633332238844,2305.2095249040126
2017-07-03,TCS,EQ,2362.35,2357.4,2383.05,2343.1,2371.0,2373.6,2368.46,737978,1747872336.05,39614,492755,66.77,2017,7,0.4762207124261897,Slight or No Change,2395.3071428571425,43.23176742033162,2481.7706776978057,2308.8436080164793
2017-07-04,TCS,EQ,2373.6,2373.3,2380.45,2350.05,2360.8,2366.85,2366.9,607567,1438053124.65,24611,339629,55.9,2017,7,-0.28437815975732583,Slight or No Change,2389.2571428571423,40.60213075662346,2470.461404370389,2308.0528813438955
2017-07-05,TCS,EQ,2366.85,2360.8,2365.0,2345.0,2358.0,2356.0,2354.42,407928,960433302.45,22153,216685,53.12,2017,7,-0.4584151931892544,Slight or No Change,2381.0999999999995,34.02903172292618,2449.158063445852,2313.041936554147
2017-07-06,TCS,EQ,2356.0,2359.0,2361.9,2340.1,2350.05,2347.55,2348.75,513394,1205834807.35,26826,342973,66.81,2017,7,-0.35865874363326666,Slight or No Change,2376.5535714285716,33.950062106465744,2444.453695641503,2308.65344721564
2017-07-07,TCS,EQ,2347.55,2350.0,2356.45,2325.5,2332.0,2331.95,2343.49,616045,1443697742.7,52731,417958,67.85,2017,7,-0.6645225873783467,Slight negative,2371.714285714286,35.202433419882006,2442.11915255405,2301.3094188745217
2017-07-10,TCS,EQ,2331.95,2341.0,2444.9,2341.0,2435.0,2434.95,2426.54,398392,966714360.85,12486,188289,47.26,2017,7,4.4169043075537715,Among top gainers,2371.9464285714284,35.63647906443336,2443.219386700295,2300.6734704425617
2017-07-11,TCS,EQ,2434.95,2426.0,2514.8,2426.0,2482.5,2475.8,2478.13,1768752,4383194952.65,96054,937311,52.99,2017,7,1.6776525185322244,Positive,2374.1464285714287,41.03510909661798,2456.216646764665,2292.0762103781926
2017-07-12,TCS,EQ,2475.8,2482.5,2483.3,2430.1,2441.0,2439.45,2453.34,1323225,3246316255.3,62259,926229,70.0,2017,7,-1.4682122950157694,Negative,2376.5142857142855,43.89029342739429,2464.294872569074,2288.733698859497
2017-07-13,TCS,EQ,2439.45,2445.0,2472.0,2426.6,2439.0,2446.4,2449.5,1565980,3835873018.25,64700,819249,52.32,2017,7,0.2849002849002913,Slight or No Change,2380.1964285714284,47.55616300869752,2475.3087545888234,2285.0841025540335
2017-07-14,TCS,EQ,2446.4,2383.0,2425.0,2375.0,2399.1,2397.45,2396.18,2254216,5401499336.35,95561,853385,37.86,2017,7,-2.0008992805755517,Negative,2382.75,47.44626920568556,2477.6425384113713,2287.8574615886287
2017-07-17,TCS,EQ,2397.45,2397.7,2422.1,2382.2,2397.1,2395.45,2402.63,1105911,2657095372.05,49251,668063,60.41,2017,7,-0.08342196917557887,Slight or No Change,2386.5071428571428,46.10738659803903,2478.721916053221,2294.2923696610646
2017-07-18,TCS,EQ,2395.45,2396.15,2443.0,2396.15,2415.1,2408.35,2418.05,954001,2306823902.8,67981,587896,61.62,2017,7,0.5385209459600526,Slight positive,2390.6714285714284,45.184913727607864,2481.041256026644,2300.3016011162126
2017-07-19,TCS,EQ,2408.35,2415.5,2460.0,2415.1,2449.25,2449.6,2442.01,1957788,4780943652.55,87419,1244355,63.56,2017,7,1.7127909149417642,Positive,2398.982142857142,44.506004811549424,2487.994152480241,2309.9701332340433
2017-07-20,TCS,EQ,2449.6,2449.25,2456.9,2430.5,2437.0,2444.7,2441.25,591252,1443393893.9,23307,305250,51.63,2017,7,-0.20003265839321216,Slight or No Change,2404.864285714285,44.73340873600863,2494.3311031863022,2315.3974682422677
2017-07-21,TCS,EQ,2444.7,2434.9,2500.0,2434.55,2496.0,2491.2,2473.18,1074208,2656704863.2,64460,652870,60.78,2017,7,1.9020738740949783,Positive,2413.264285714285,49.22676893946779,2511.7178235932206,2314.8107478353495
2017-07-24,TCS,EQ,2491.2,2482.0,2540.0,2482.0,2535.0,2530.7,2519.47,1135701,2861364170.3,68968,749335,65.98,2017,7,1.5855812459858676,Positive,2424.9678571428562,56.310815353927964,2537.589487850712,2312.3462264350005
2017-07-25,TCS,EQ,2530.7,2525.75,2580.0,2518.4,2579.0,2571.5,2552.41,1339416,3418736144.5,93466,915489,68.35,2017,7,1.6122021575058376,Positive,2440.3607142857136,64.81912460713403,2569.9989634999815,2310.7224650714456
2017-07-26,TCS,EQ,2571.5,2560.0,2575.0,2547.0,2552.0,2556.0,2559.66,729913,1868329653.3,38234,464420,63.63,2017,7,-0.6027610344157108,Slight negative,2455.249999999999,65.7937862392211,2586.8375724784414,2323.6624275215568
2017-07-27,TCS,EQ,2556.0,2542.2,2584.8,2466.5,2477.0,2481.7,2499.85,2127652,5318805858.45,58582,1376530,64.7,2017,7,-2.9068857589984454,Negative,2465.9464285714275,55.58750020077768,2577.121428972983,2354.7714281698723
2017-07-28,TCS,EQ,2481.7,2481.0,2493.05,2442.0,2484.95,2484.3,2467.41,691376,1705908234.75,55534,349700,50.58,2017,7,0.10476689366161196,Slight or No Change,2469.471428571428,55.03266762110063,2579.5367638136295,2359.4060933292267
2017-07-31,TCS,EQ,2484.3,2471.0,2519.0,2463.0,2494.95,2491.8,2490.03,1009831,2514510450.4,59801,555095,54.97,2017,7,0.301895906291505,Slight or No Change,2470.614285714285,55.33948176264641,2581.2932492395776,2359.9353221889924
2017-08-01,TCS,EQ,2491.8,2500.0,2520.75,2491.0,2495.15,2501.65,2502.14,873730,2186195097.35,42188,620303,70.99,2017,8,0.39529657275865215,Slight or No Change,2475.0571428571425,55.14150627508961,2585.3401554073216,2364.7741303069633
2017-08-02,TCS,EQ,2501.65,2500.0,2508.0,2462.0,2475.0,2473.8,2484.51,625512,1554089626.75,44731,366332,58.57,2017,8,-1.1132652449383331,Negative,2477.0142857142855,54.52898815722315,2586.072262028732,2367.956309399839
2017-08-03,TCS,EQ,2473.8,2480.0,2502.0,2466.45,2490.05,2489.45,2486.75,941274,2340709563.5,39294,732362,77.81,2017,8,0.6326299620017739,Slight positive,2483.585714285714,49.51607131711236,2582.6178569199387,2384.553571651489
2017-08-04,TCS,EQ,2489.45,2490.8,2528.3,2488.0,2525.0,2522.8,2510.86,693945,1742396091.9,31371,340218,49.03,2017,8,1.3396533370825026,Positive,2492.682142857143,43.39918736895602,2579.480517595055,2405.883768119231
2017-08-07,TCS,EQ,2522.8,2516.5,2520.0,2481.2,2507.4,2503.45,2491.28,942760,2348682444.05,29848,699856,74.23,2017,8,-0.7670049151736302,Slight negative,2499.475,35.995083798935,2571.46516759787,2427.48483240213
2017-08-08,TCS,EQ,2503.45,2512.0,2528.6,2496.3,2500.15,2503.05,2507.64,536979,1346550397.15,24609,309875,57.71,2017,8,-0.015977950428391896,Slight or No Change,2503.2928571428574,33.008855788100355,2569.310568719058,2437.2751455666566
2017-08-09,TCS,EQ,2503.05,2500.0,2522.85,2493.3,2508.35,2512.0,2511.32,496473,1246803081.55,33860,316032,63.66,2017,8,0.3575637721979108,Slight or No Change,2508.100000000001,28.397954964290967,2564.8959099285826,2451.304090071419
2017-08-10,TCS,EQ,2512.0,2509.0,2520.6,2486.35,2520.0,2511.45,2499.22,763086,1907116797.3,37900,507304,66.48,2017,8,-0.021894904458608092,Slight or No Change,2509.5464285714293,27.98363851834369,2565.5137056081167,2453.579151534742
2017-08-11,TCS,EQ,2511.45,2499.9,2535.0,2483.0,2492.65,2496.05,2503.79,697368,1746060388.35,41945,327636,46.98,2017,8,-0.6131915825518974,Slight negative,2507.07142857143,27.49687194996951,2562.065172471369,2452.0776846714907
2017-08-14,TCS,EQ,2496.05,2503.0,2509.9,2463.0,2468.0,2469.4,2487.26,393252,978120247.85,29766,227374,57.82,2017,8,-1.0676869453736917,Negative,2499.7785714285724,22.105531106366843,2543.989633641306,2455.5675092158385
2017-08-16,TCS,EQ,2469.4,2484.0,2543.8,2465.2,2490.15,2492.35,2487.66,686670,1708202481.35,44396,437761,63.75,2017,8,0.9293755568154038,Slight positive,2495.232142857144,15.08300887069446,2525.3981605985327,2465.0661251157553
2017-08-17,TCS,EQ,2492.35,2500.7,2505.0,2462.1,2485.55,2485.65,2480.04,876187,2172977684.8,40452,613453,70.01,2017,8,-0.2688225971472669,Slight or No Change,2495.514285714287,14.845478832233155,2525.205243378753,2465.8233280498207
2017-08-18,TCS,EQ,2485.65,2474.0,2549.9,2471.4,2515.0,2513.8,2520.86,1418678,3576281721.8,77980,837580,59.04,2017,8,1.1325005531752197,Positive,2497.62142857143,15.220162668263272,2528.0617539079567,2467.1811032349033
2017-08-21,TCS,EQ,2513.8,2505.5,2549.0,2494.3,2513.2,2528.8,2534.62,1152417,2920941547.7,54265,747946,64.9,2017,8,0.5967061818760389,Slight positive,2500.264285714287,17.2134163749312,2534.6911184641494,2465.8374529644243
2017-08-22,TCS,EQ,2528.8,2523.0,2539.5,2492.0,2500.0,2497.55,2516.08,565663,1423251637.7,35029,287383,50.8,2017,8,-1.2357639987345737,Negative,2499.97142857143,17.22290195200558,2534.417232475441,2465.525624667419
2017-08-23,TCS,EQ,2497.55,2505.0,2516.8,2473.15,2491.6,2489.45,2487.52,781136,1943093967.15,39129,512785,65.65,2017,8,-0.3243178314748629,Slight or No Change,2501.0892857142867,15.846452873793796,2532.7821914618744,2469.396379966699
2017-08-24,TCS,EQ,2489.45,2497.7,2517.95,2486.15,2498.05,2496.6,2495.82,811954,2026487435.65,42614,596982,73.52,2017,8,0.2872120347868101,Slight or No Change,2501.6000000000013,15.555014032089817,2532.7100280641807,2470.489971935822
2017-08-28,TCS,EQ,2496.6,2504.6,2505.4,2461.0,2491.0,2487.3,2479.76,1018398,2525378754.95,54931,696983,68.44,2017,8,-0.3725066089882101,Slight or No Change,2499.064285714287,14.703458888872092,2528.4712034920312,2469.657367936543
2017-08-29,TCS,EQ,2487.3,2482.0,2496.0,2463.95,2475.05,2470.85,2472.97,656301,1623010550.65,23498,432172,65.85,2017,8,-0.6613597073131583,Slight negative,2496.7357142857154,16.434934983507954,2529.605584252731,2463.8658443186996
2017-08-30,TCS,EQ,2470.85,2481.0,2490.0,2460.1,2485.0,2484.55,2478.46,485391,1203020937.15,24262,240993,49.65,2017,8,0.5544650626302827,Slight positive,2495.414285714287,16.6307572861891,2528.675800286665,2462.152771141909
2017-08-31,TCS,EQ,2484.55,2485.0,2504.4,2466.65,2498.0,2496.35,2489.91,892332,2221830190.8,47192,591710,66.31,2017,8,0.4749350989112555,Slight or No Change,2494.2964285714297,15.94187114157391,2526.1801708545777,2462.4126862882817
2017-09-01,TCS,EQ,2496.35,2480.0,2498.05,2436.55,2460.6,2456.45,2452.84,851165,2087770465.35,40185,447974,52.63,2017,9,-1.598333567007837,Negative,2490.367857142858,18.029672200857284,2526.4272015445727,2454.3085127411437
2017-09-04,TCS,EQ,2456.45,2453.1,2461.0,2438.0,2457.0,2456.2,2452.06,531272,1302711213.65,29763,314907,59.27,2017,9,-0.010177288363288906,Slight or No Change,2487.521428571429,20.09137505618721,2527.7041786838035,2447.338678459055
2017-09-05,TCS,EQ,2456.2,2460.0,2490.0,2437.05,2484.65,2484.35,2463.13,582997,1435996999.1,27861,390654,67.01,2017,9,1.146079309502479,Positive,2488.5892857142862,19.440898390244538,2527.471082494775,2449.7074889337973
2017-09-06,TCS,EQ,2484.35,2468.15,2474.85,2450.0,2453.0,2453.2,2454.77,614382,1508166251.5,37430,428731,69.78,2017,9,-1.253849095336812,Negative,2485.7928571428574,21.558702126117485,2528.910261395092,2442.6754528906226
2017-09-07,TCS,EQ,2453.2,2458.0,2468.4,2451.05,2460.0,2460.1,2458.6,435318,1070273154.6,35496,314028,72.14,2017,9,0.2812652861568621,Slight or No Change,2483.967857142857,22.62670824101903,2529.2212736248953,2438.714440660819
2017-09-08,TCS,EQ,2460.1,2453.75,2474.0,2452.55,2465.15,2470.6,2466.13,510567,1259126114.1,26980,354180,69.37,2017,9,0.4268119182146979,Slight or No Change,2480.8821428571428,21.14241641766715,2523.166975692477,2438.5973100218084
2017-09-11,TCS,EQ,2470.6,2471.2,2482.95,2450.0,2455.0,2454.45,2463.39,366382,902539941.4,17519,260179,71.01,2017,9,-0.6536873633935071,Slight negative,2475.571428571428,17.139043531855048,2509.8495156351382,2441.2933415077177
2017-09-12,TCS,EQ,2454.45,2473.9,2497.0,2457.0,2497.0,2488.45,2469.62,698230,1724359523.25,25758,552659,79.15,2017,9,1.3852390555929128,Positive,2474.9214285714274,16.397921001969134,2507.7172705753655,2442.1255865674893
2017-09-13,TCS,EQ,2488.45,2500.0,2531.65,2475.2,2492.7,2489.2,2504.48,639490,1601590314.25,32185,345028,53.95,2017,9,0.03013924330406148,Slight or No Change,2474.9035714285706,16.38100992807658,2507.6655912847236,2442.1415515724175
2017-09-14,TCS,EQ,2489.2,2482.0,2497.6,2471.9,2485.0,2486.95,2484.2,540755,1343342208.35,38222,389170,71.97,2017,9,-0.09039048690342444,Slight or No Change,2474.214285714285,15.581342745676542,2505.376971205638,2443.051600222932
2017-09-15,TCS,EQ,2486.95,2499.0,2517.0,2485.0,2504.0,2506.05,2503.39,1472036,3685085664.3,57885,1204007,81.79,2017,9,0.7680090070166345,Slight positive,2475.55357142857,17.48247984836131,2510.5185311252926,2440.588611731848
